#
#  Mapping of v3 names to v4 names
#
#  This file is used by the upgrade tool.
#
3Com-Connect_Id                         	Vendor-Specific.3com.Connect_Id
CW-Session-Sequence-End                 	Vendor-Specific.USR.CW-Session-Sequence-End
CW-Session-Sequence-Num                 	Vendor-Specific.USR.CW-Session-Sequence-Num
CW-Signaling-Protocol                   	Vendor-Specific.USR.CW-Signaling-Protocol
CW-Slot-Id-For-Call                     	Vendor-Specific.USR.CW-Slot-Id-For-Call
CW-Source-Identifier                    	Vendor-Specific.USR.CW-Source-Identifier
CW-Token-Status                         	Vendor-Specific.USR.CW-Token-Status
CW-Trans-Cld-Party-E164-Num             	Vendor-Specific.USR.CW-Trans-Cld-Party-E164-Num
CW-Trans-Cld-Party-E164-Type            	Vendor-Specific.USR.CW-Trans-Cld-Party-E164-Type
CW-Version-Id                           	Vendor-Specific.USR.CW-Version-Id
CableLabs-AM-Opaque-Data                	Vendor-Specific.CableLabs.AM-Opaque-Data
CableLabs-Account-Code                  	Vendor-Specific.CableLabs.Account-Code
CableLabs-Alerting-Signal               	Vendor-Specific.CableLabs.Alerting-Signal
CableLabs-Application-Manager-ID        	Vendor-Specific.CableLabs.Application-Manager-ID
CableLabs-Authorization-Code            	Vendor-Specific.CableLabs.Authorization-Code
CableLabs-CCC-ID                        	Vendor-Specific.CableLabs.CCC-ID
CableLabs-Call-Termination-Cause        	Vendor-Specific.CableLabs.Call-Termination-Cause
CableLabs-Called-Party-Number           	Vendor-Specific.CableLabs.Called-Party-Number
CableLabs-Calling-Party-Number          	Vendor-Specific.CableLabs.Calling-Party-Number
CableLabs-Carrier-Identification-Code   	Vendor-Specific.CableLabs.Carrier-Identification-Code
CableLabs-Channel-State                 	Vendor-Specific.CableLabs.Channel-State
CableLabs-Charge-Number                 	Vendor-Specific.CableLabs.Charge-Number
CableLabs-Database-ID                   	Vendor-Specific.CableLabs.Database-ID
CableLabs-Dial-Around-Code              	Vendor-Specific.CableLabs.Dial-Around-Code
CableLabs-Dialed-Digits                 	Vendor-Specific.CableLabs.Dialed-Digits
CableLabs-Direction-indicator           	Vendor-Specific.CableLabs.Direction-indicator
CableLabs-El-Surveillance-DF-Security   	Vendor-Specific.CableLabs.El-Surveillance-DF-Security
CableLabs-Electronic-Surveillance-Ind   	Vendor-Specific.CableLabs.Electronic-Surveillance-Ind
CableLabs-Element-Requesting-QoS        	Vendor-Specific.CableLabs.Element-Requesting-QoS
CableLabs-Error-Description             	Vendor-Specific.CableLabs.Error-Description
CableLabs-Event-Message                 	Vendor-Specific.CableLabs.Event-Message
CableLabs-Financial-Entity-ID           	Vendor-Specific.CableLabs.Financial-Entity-ID
CableLabs-First-Call-Calling-Party-Num  	Vendor-Specific.CableLabs.First-Call-Calling-Party-Num
CableLabs-Flow-Direction                	Vendor-Specific.CableLabs.Flow-Direction
CableLabs-Forwarded-Number              	Vendor-Specific.CableLabs.Forwarded-Number
CableLabs-Gate-Time-Info                	Vendor-Specific.CableLabs.Gate-Time-Info
CableLabs-Gate-Usage-Info               	Vendor-Specific.CableLabs.Gate-Usage-Info
CableLabs-Intl-Code                     	Vendor-Specific.CableLabs.Intl-Code
CableLabs-Location-Routing-Number       	Vendor-Specific.CableLabs.Location-Routing-Number
CableLabs-MTA-Endpoint-Name             	Vendor-Specific.CableLabs.MTA-Endpoint-Name
CableLabs-MTA-UDP-Portnum               	Vendor-Specific.CableLabs.MTA-UDP-Portnum
CableLabs-Misc-Signaling-Information    	Vendor-Specific.CableLabs.Misc-Signaling-Information
CableLabs-Policy-Decision-Status        	Vendor-Specific.CableLabs.Policy-Decision-Status
CableLabs-Policy-Deleted-Reason         	Vendor-Specific.CableLabs.Policy-Deleted-Reason
CableLabs-Policy-Denied-Reason          	Vendor-Specific.CableLabs.Policy-Denied-Reason
CableLabs-Policy-Update-Reason          	Vendor-Specific.CableLabs.Policy-Update-Reason
CableLabs-QoS-Descriptor                	Vendor-Specific.CableLabs.QoS-Descriptor
CableLabs-QoS-Release-Reason            	Vendor-Specific.CableLabs.QoS-Release-Reason
CableLabs-Query-Type                    	Vendor-Specific.CableLabs.Query-Type
CableLabs-Redirected-From-Info          	Vendor-Specific.CableLabs.Redirected-From-Info
CableLabs-Redirected-From-Party-Number  	Vendor-Specific.CableLabs.Redirected-From-Party-Number
CableLabs-Redirected-To-Party-Number    	Vendor-Specific.CableLabs.Redirected-To-Party-Number
CableLabs-Related-Call-Billing-Crl-ID   	Vendor-Specific.CableLabs.Related-Call-Billing-Crl-ID
CableLabs-Reserved                      	Vendor-Specific.CableLabs.Reserved
CableLabs-Returned-Number               	Vendor-Specific.CableLabs.Returned-Number
CableLabs-Routing-Number                	Vendor-Specific.CableLabs.Routing-Number
CableLabs-SDP-Downstream                	Vendor-Specific.CableLabs.SDP-Downstream
CableLabs-SDP-Upstream                  	Vendor-Specific.CableLabs.SDP-Upstream
CableLabs-SF-ID                         	Vendor-Specific.CableLabs.SF-ID
CableLabs-Second-Call-Calling-Party-Num 	Vendor-Specific.CableLabs.Second-Call-Calling-Party-Num
CableLabs-Service-Name                  	Vendor-Specific.CableLabs.Service-Name
CableLabs-Signal-Type                   	Vendor-Specific.CableLabs.Signal-Type
CableLabs-Subject-Audible-Signal        	Vendor-Specific.CableLabs.Subject-Audible-Signal
CableLabs-Subscriber-ID                 	Vendor-Specific.CableLabs.Subscriber-ID
CableLabs-Switch-Hook-Flash             	Vendor-Specific.CableLabs.Switch-Hook-Flash
CableLabs-Terminal-Display-Info         	Vendor-Specific.CableLabs.Terminal-Display-Info
CableLabs-Time-Adjustment               	Vendor-Specific.CableLabs.Time-Adjustment
CableLabs-Time-Usage-Limit              	Vendor-Specific.CableLabs.Time-Usage-Limit
CableLabs-Translation-Input             	Vendor-Specific.CableLabs.Translation-Input
CableLabs-Trunk-Group-ID                	Vendor-Specific.CableLabs.Trunk-Group-ID
CableLabs-User-Input                    	Vendor-Specific.CableLabs.User-Input
CableLabs-Volume-Usage-Limit            	Vendor-Specific.CableLabs.Volume-Usage-Limit
Cabletron-Protocol-Callable             	Vendor-Specific.Cabletron.Protocol-Callable
Cabletron-Protocol-Enable               	Vendor-Specific.Cabletron.Protocol-Enable
Camiant-MI-role                         	Vendor-Specific.Camiant.MI-role
Camiant-MI-scope                        	Vendor-Specific.Camiant.MI-scope
Camiant-SUI-role                        	Vendor-Specific.Camiant.SUI-role
Centec-Exec-Privilege                   	Vendor-Specific.Centec.Exec-Privilege
Charging-Group-ID                       	Vendor-Specific.VerizonWireless.Charging-Group-ID
ChilliSpot-Bandwidth-Max-Down           	Vendor-Specific.ChilliSpot.Bandwidth-Max-Down
ChilliSpot-Bandwidth-Max-Up             	Vendor-Specific.ChilliSpot.Bandwidth-Max-Up
ChilliSpot-Config                       	Vendor-Specific.ChilliSpot.Config
ChilliSpot-Interval                     	Vendor-Specific.ChilliSpot.Interval
ChilliSpot-Lang                         	Vendor-Specific.ChilliSpot.Lang
ChilliSpot-MAC-Allowed                  	Vendor-Specific.ChilliSpot.MAC-Allowed
ChilliSpot-Max-Input-Octets             	Vendor-Specific.ChilliSpot.Max-Input-Octets
ChilliSpot-Max-Output-Octets            	Vendor-Specific.ChilliSpot.Max-Output-Octets
ChilliSpot-Max-Total-Octets             	Vendor-Specific.ChilliSpot.Max-Total-Octets
ChilliSpot-OriginalURL                  	Vendor-Specific.ChilliSpot.OriginalURL
ChilliSpot-UAM-Allowed                  	Vendor-Specific.ChilliSpot.UAM-Allowed
ChilliSpot-Version                      	Vendor-Specific.ChilliSpot.Version
Circuit-Group-Member                    	Vendor-Specific.Ericsson-AB.Circuit-Group-Member
Circuit-Protocol-Encap                  	Vendor-Specific.Ericsson-AB.Circuit-Protocol-Encap
Cisco-AVPair                            	Vendor-Specific.Cisco.AVPair
Cisco-Abort-Cause                       	Vendor-Specific.Cisco.Abort-Cause
Cisco-Account-Info                      	Vendor-Specific.Cisco.Account-Info
Cisco-Assign-IP-Pool                    	Vendor-Specific.Cisco.Assign-IP-Pool
Cisco-Call-Filter                       	Vendor-Specific.Cisco.Call-Filter
Cisco-Call-Type                         	Vendor-Specific.Cisco.Call-Type
Cisco-Command-Code                      	Vendor-Specific.Cisco.Command-Code
Cisco-Control-Info                      	Vendor-Specific.Cisco.Control-Info
Cisco-DHCP-Relay-GiAddr                 	Vendor-Specific.Cisco.DHCP-Relay-GiAddr
Cisco-DHCP-Subscriber-Id                	Vendor-Specific.Cisco.DHCP-Subscriber-Id
Cisco-DHCP-User-Class                   	Vendor-Specific.Cisco.DHCP-User-Class
Cisco-DHCP-Vendor-Class                 	Vendor-Specific.Cisco.DHCP-Vendor-Class
Cisco-DHCPv6-Link-Address               	Vendor-Specific.Cisco.DHCPv6-Link-Address
Cisco-Data-Filter                       	Vendor-Specific.Cisco.Data-Filter
Cisco-Data-Rate                         	Vendor-Specific.Cisco.Data-Rate
Cisco-Disconnect-Cause                  	Vendor-Specific.Cisco.Disconnect-Cause
Cisco-Email-Server-Ack-Flag             	Vendor-Specific.Cisco.Email-Server-Ack-Flag
Cisco-Email-Server-Address              	Vendor-Specific.Cisco.Email-Server-Address
Cisco-Fax-Account-Id-Origin             	Vendor-Specific.Cisco.Fax-Account-Id-Origin
Cisco-Fax-Auth-Status                   	Vendor-Specific.Cisco.Fax-Auth-Status
Cisco-Fax-Connect-Speed                 	Vendor-Specific.Cisco.Fax-Connect-Speed
Cisco-Fax-Coverpage-Flag                	Vendor-Specific.Cisco.Fax-Coverpage-Flag
Cisco-Fax-Dsn-Address                   	Vendor-Specific.Cisco.Fax-Dsn-Address
Cisco-Fax-Dsn-Flag                      	Vendor-Specific.Cisco.Fax-Dsn-Flag
Cisco-Fax-Mdn-Address                   	Vendor-Specific.Cisco.Fax-Mdn-Address
Cisco-Fax-Mdn-Flag                      	Vendor-Specific.Cisco.Fax-Mdn-Flag
Cisco-Fax-Modem-Time                    	Vendor-Specific.Cisco.Fax-Modem-Time
Cisco-Fax-Msg-Id                        	Vendor-Specific.Cisco.Fax-Msg-Id
Cisco-Fax-Pages                         	Vendor-Specific.Cisco.Fax-Pages
Cisco-Fax-Process-Abort-Flag            	Vendor-Specific.Cisco.Fax-Process-Abort-Flag
Cisco-Fax-Recipient-Count               	Vendor-Specific.Cisco.Fax-Recipient-Count
Cisco-Gateway-Id                        	Vendor-Specific.Cisco.Gateway-Id
Cisco-IP-Direct                         	Vendor-Specific.Cisco.IP-Direct
Cisco-IP-Pool-Definition                	Vendor-Specific.Cisco.IP-Pool-Definition
Cisco-IPv6-In-ACL                       	Vendor-Specific.Cisco.IPv6-In-ACL
Cisco-IPv6-Out-ACL                      	Vendor-Specific.Cisco.IPv6-Out-ACL
Cisco-Idle-Limit                        	Vendor-Specific.Cisco.Idle-Limit
Cisco-In-ACL                            	Vendor-Specific.Cisco.In-ACL
Cisco-Link-Compression                  	Vendor-Specific.Cisco.Link-Compression
Cisco-Maximum-Channels                  	Vendor-Specific.Cisco.Maximum-Channels
Cisco-Maximum-Time                      	Vendor-Specific.Cisco.Maximum-Time
Cisco-Multilink-ID                      	Vendor-Specific.Cisco.Multilink-ID
Cisco-NAS-Port                          	Vendor-Specific.Cisco.NAS-Port
Cisco-Num-In-Multilink                  	Vendor-Specific.Cisco.Num-In-Multilink
Cisco-Out-ACL                           	Vendor-Specific.Cisco.Out-ACL
Cisco-PPP-Async-Map                     	Vendor-Specific.Cisco.PPP-Async-Map
Cisco-PPP-VJ-Slot-Comp                  	Vendor-Specific.Cisco.PPP-VJ-Slot-Comp
Cisco-PW-Lifetime                       	Vendor-Specific.Cisco.PW-Lifetime
Cisco-Parent-Session-Id                 	Vendor-Specific.Cisco.Parent-Session-Id
Cisco-Policy-Down                       	Vendor-Specific.Cisco.Policy-Down
Cisco-Policy-Up                         	Vendor-Specific.Cisco.Policy-Up
Cisco-Port-Used                         	Vendor-Specific.Cisco.Port-Used
Cisco-Pre-Input-Octets                  	Vendor-Specific.Cisco.Pre-Input-Octets
Cisco-Pre-Input-Packets                 	Vendor-Specific.Cisco.Pre-Input-Packets
Cisco-Pre-Output-Octets                 	Vendor-Specific.Cisco.Pre-Output-Octets
Cisco-Pre-Output-Packets                	Vendor-Specific.Cisco.Pre-Output-Packets
Cisco-PreSession-Time                   	Vendor-Specific.Cisco.PreSession-Time
Cisco-Relay-Information-Option          	Vendor-Specific.Cisco.Relay-Information-Option
Cisco-Route-IP                          	Vendor-Specific.Cisco.Route-IP
Cisco-Service-Info                      	Vendor-Specific.Cisco.Service-Info
Cisco-Service-Name                      	Vendor-Specific.Cisco.Service-Name
Cisco-Sub-Activate-Service              	Vendor-Specific.Cisco.Sub-Activate-Service
Cisco-Sub-Deactivate-Service            	Vendor-Specific.Cisco.Sub-Deactivate-Service
Cisco-Sub-PBR-Policy-In                 	Vendor-Specific.Cisco.Sub-PBR-Policy-In
Cisco-Sub-QoS-Pol-In                    	Vendor-Specific.Cisco.Sub-QoS-Pol-In
Cisco-Sub-QoS-Pol-Out                   	Vendor-Specific.Cisco.Sub-QoS-Pol-Out
Cisco-Subscriber-Password               	Vendor-Specific.Cisco.Subscriber-Password
Cisco-Target-Util                       	Vendor-Specific.Cisco.Target-Util
Cisco-Xmit-Rate                         	Vendor-Specific.Cisco.Xmit-Rate
Citrix-GID                              	Vendor-Specific.Citrix.GID
Citrix-Group-Ids                        	Vendor-Specific.Citrix.Group-Ids
Citrix-Group-Names                      	Vendor-Specific.Citrix.Group-Names
Citrix-Home                             	Vendor-Specific.Citrix.Home
Citrix-Shell                            	Vendor-Specific.Citrix.Shell
Citrix-UID                              	Vendor-Specific.Citrix.UID
Citrix-User-Groups                      	Vendor-Specific.Citrix.User-Groups
Class-Volume-In-Counter                 	Vendor-Specific.Ericsson-AB.Class-Volume-In-Counter
Class-Volume-Out-Counter                	Vendor-Specific.Ericsson-AB.Class-Volume-Out-Counter
Class-Volume-limit                      	Vendor-Specific.Ericsson-AB.Class-Volume-limit
Clavister-User-Group                    	Vendor-Specific.Clavister.User-Group
Client-DNS-Pri                          	Vendor-Specific.Ericsson-AB.Client-DNS-Pri
Client-DNS-Sec                          	Vendor-Specific.Ericsson-AB.Client-DNS-Sec
Client-NBNS-Pri                         	Vendor-Specific.Ericsson-AB.Client-NBNS-Pri
Client-NBNS-Sec                         	Vendor-Specific.Ericsson-AB.Client-NBNS-Sec
Cluster-Partition-ID                    	Vendor-Specific.Ericsson-AB.Cluster-Partition-ID
Colubris-AVPair                         	Vendor-Specific.Colubris.AVPair
Colubris-Intercept                      	Vendor-Specific.Colubris.Intercept
Commands                                	Vendor-Specific.Bay-Networks.Commands
Compatible-Echo                         	Vendor-Specific.Cisco-VPN5000.Echo
Compatible-Tunnel-Delay                 	Vendor-Specific.Cisco-VPN5000.Tunnel-Delay
Compatible-Tunnel-Group-Info            	Vendor-Specific.Cisco-VPN5000.VPN-GroupInfo
Compatible-Tunnel-IPX                   	Vendor-Specific.Cisco-VPN5000.Client-Assigned-IPX
Compatible-Tunnel-Password              	Vendor-Specific.Cisco-VPN5000.VPN-Password
Compatible-Tunnel-Server-Endpoint       	Vendor-Specific.Cisco-VPN5000.Client-Real-IP
Compatible-Tunnel-Throughput            	Vendor-Specific.Cisco-VPN5000.Tunnel-Throughput
Context-Name                            	Vendor-Specific.Ericsson-AB.Context-Name
Cosine-Address-Pool-Name                	Vendor-Specific.Cosine.Address-Pool-Name
Cosine-CLI-User-Permission-ID           	Vendor-Specific.Cosine.CLI-User-Permission-ID
Cosine-Connection-Profile-Name          	Vendor-Specific.Cosine.Connection-Profile-Name
Cosine-DLCI                             	Vendor-Specific.Cosine.DLCI
Cosine-DS-Byte                          	Vendor-Specific.Cosine.DS-Byte
Cosine-Enterprise-ID                    	Vendor-Specific.Cosine.Enterprise-ID
Cosine-LNS-IP-Address                   	Vendor-Specific.Cosine.LNS-IP-Address
Cosine-VPI-VCI                          	Vendor-Specific.Cosine.VPI-VCI
DHCP-Field                              	Vendor-Specific.Ericsson-AB.DHCP-Field
DHCP-Max-Leases                         	Vendor-Specific.Ericsson-AB.DHCP-Max-Leases
DHCP-Option                             	Vendor-Specific.Ericsson-AB.DHCP-Option
DHCP-Vendor-Class-ID                    	Vendor-Specific.Ericsson-AB.DHCP-Vendor-Class-ID
DHCP-Vendor-Encap-Option                	Vendor-Specific.Ericsson-AB.DHCP-Vendor-Encap-Option
DSL-Actual-Inter-Delay-Down             	Vendor-Specific.Ericsson-AB.DSL-Actual-Inter-Delay-Down
DSL-Actual-Inter-Delay-Up               	Vendor-Specific.Ericsson-AB.DSL-Actual-Inter-Delay-Up
DSL-Actual-Rate-Down                    	Vendor-Specific.Ericsson-AB.DSL-Actual-Rate-Down
DSL-Actual-Rate-Down-Factor             	Vendor-Specific.Ericsson-AB.DSL-Actual-Rate-Down-Factor
DSL-Actual-Rate-Up                      	Vendor-Specific.Ericsson-AB.DSL-Actual-Rate-Up
DSL-Attainable-Rate-Down                	Vendor-Specific.Ericsson-AB.DSL-Attainable-Rate-Down
DSL-Attainable-Rate-Up                  	Vendor-Specific.Ericsson-AB.DSL-Attainable-Rate-Up
DSL-Combined-Line-Info                  	Vendor-Specific.Ericsson-AB.DSL-Combined-Line-Info
DSL-L2-Encapsulation                    	Vendor-Specific.Ericsson-AB.DSL-L2-Encapsulation
DSL-Line-State                          	Vendor-Specific.Ericsson-AB.DSL-Line-State
DSL-Max-Inter-Delay-Down                	Vendor-Specific.Ericsson-AB.DSL-Max-Inter-Delay-Down
DSL-Max-Inter-Delay-Up                  	Vendor-Specific.Ericsson-AB.DSL-Max-Inter-Delay-Up
DSL-Max-Rate-Down                       	Vendor-Specific.Ericsson-AB.DSL-Max-Rate-Down
DSL-Max-Rate-Up                         	Vendor-Specific.Ericsson-AB.DSL-Max-Rate-Up
DSL-Min-Low-Power-Rate-Down             	Vendor-Specific.Ericsson-AB.DSL-Min-Low-Power-Rate-Down
DSL-Min-Low-Power-Rate-Up               	Vendor-Specific.Ericsson-AB.DSL-Min-Low-Power-Rate-Up
DSL-Min-Rate-Down                       	Vendor-Specific.Ericsson-AB.DSL-Min-Rate-Down
DSL-Min-Rate-Up                         	Vendor-Specific.Ericsson-AB.DSL-Min-Rate-Up
DSL-PPPOA-PPPOE-Inter-Work-Flag         	Vendor-Specific.Ericsson-AB.DSL-PPPOA-PPPOE-Inter-Work-Flag
DSL-Transmission-System                 	Vendor-Specific.Ericsson-AB.DSL-Transmission-System
Deactivate-Service-Name                 	Vendor-Specific.Ericsson-AB.Deactivate-Service-Name
Default-TTL                             	Vendor-Specific.DANTE.Default-TTL
Delegated-Max-Prefix                    	Vendor-Specific.Ericsson-AB.Delegated-Max-Prefix
DellEMC-AVpair                          	Vendor-Specific.DellEMC.AVpair
DellEMC-Group-Name                      	Vendor-Specific.DellEMC.Group-Name
Dlink-1p-Priority                       	Vendor-Specific.Dlink.1p-Priority
